timestamp,value,status
2026-02-03 19:41:16.258,0.94,Excellent
2026-02-03 19:41:21.276,0.94,Excellent
2026-02-03 19:41:26.259,0.94,Excellent
2026-02-03 19:41:31.267,0.94,Excellent
2026-02-03 19:41:36.250,0.94,Excellent
2026-02-03 19:42:37.060,0.93,Excellent
2026-02-03 19:42:42.054,0.93,Excellent
2026-02-03 19:42:47.065,0.93,Excellent
2026-02-03 19:42:52.064,0.93,Excellent
2026-02-03 19:42:57.066,0.93,Excellent
2026-02-03 19:43:02.066,0.93,Excellent
2026-02-03 19:43:07.081,0.93,Excellent
2026-02-03 19:43:12.068,0.93,Excellent
2026-02-03 19:43:17.094,0.93,Excellent
2026-02-03 19:43:22.070,0.93,Excellent
2026-02-03 19:44:00.401,0.93,Excellent
2026-02-03 19:44:29.328,0.93,Excellent
2026-02-03 19:45:00.067,0.93,Excellent
2026-02-03 19:49:00.145,0.93,Excellent
2026-02-03 19:50:00.437,1.02,Excellent
2026-02-03 19:51:01.522,1.02,Excellent
2026-02-03 19:52:00.436,1.02,Excellent
2026-02-03 19:53:00.081,1.03,Excellent
2026-02-03 19:54:00.391,1.03,Excellent
2026-02-03 19:55:00.100,1.03,Excellent
2026-02-03 19:56:00.596,1.03,Excellent
2026-02-03 19:57:00.146,1.03,Excellent
2026-02-03 19:58:00.393,1.03,Excellent
2026-02-03 19:59:00.081,1.03,Excellent
2026-02-03 20:00:00.410,1.03,Excellent
2026-02-03 20:01:00.085,1.03,Excellent
2026-02-03 20:02:00.427,1.03,Excellent
2026-02-03 20:09:35.018,1.03,Excellent
2026-02-03 20:10:09.320,1.03,Excellent
2026-02-03 20:10:13.581,1.03,Excellent
2026-02-03 20:10:18.579,1.03,Excellent
2026-02-03 20:10:23.566,1.03,Excellent
2026-02-03 20:10:28.597,1.03,Excellent
2026-02-03 20:10:33.603,1.03,Excellent
2026-02-03 20:11:38.425,0.96,Excellent
2026-02-03 20:11:43.069,0.96,Excellent
2026-02-03 20:11:48.090,0.96,Excellent
2026-02-03 20:11:53.086,0.96,Excellent
2026-02-03 20:11:58.067,0.96,Excellent
2026-02-03 20:12:03.113,0.96,Excellent
2026-02-03 20:12:08.064,0.96,Excellent
2026-02-03 20:12:13.067,0.96,Excellent
2026-02-03 20:12:18.101,0.96,Excellent
2026-02-03 20:12:23.097,0.96,Excellent
2026-02-03 20:12:28.069,0.96,Excellent
