timestamp,value,status
2026-01-01 14:49:11.400,4414.99,Critical
2026-01-01 14:49:27.973,4765.66,Critical
2026-01-01 14:49:44.758,5034.82,Critical
2026-01-01 14:50:01.505,5274.53,Critical
2026-01-01 14:50:18.431,5487.63,Critical
2026-01-01 14:50:34.980,5648.14,Critical
2026-01-01 14:50:51.531,5649.63,Critical
2026-01-01 14:51:08.214,5648.21,Critical
2026-01-01 14:51:25.032,5648.86,Critical
2026-01-01 14:51:41.733,5648.86,Critical
2026-01-01 14:51:58.107,5648.86,Critical
2026-01-01 14:52:14.881,5648.86,Critical
2026-01-01 14:52:32.002,5648.86,Critical
2026-01-01 14:52:49.080,5648.86,Critical
2026-01-01 14:53:05.776,5649.83,Critical
2026-01-01 14:53:22.060,5647.72,Critical
2026-01-01 14:53:38.596,5648.71,Critical
2026-01-01 14:53:55.586,5648.86,Critical
2026-01-01 14:54:14.407,5648.05,Critical
2026-01-01 14:54:33.189,5648.71,Critical
2026-01-01 14:54:49.841,5648.86,Critical
2026-01-01 14:55:06.280,5648.71,Critical
2026-01-01 14:55:22.763,5648.86,Critical
2026-01-01 14:55:39.451,5648.05,Critical
2026-01-01 14:55:56.025,5648.71,Critical
2026-01-01 14:56:12.522,5649.83,Critical
2026-01-01 14:56:29.014,5648.86,Critical
2026-01-01 14:56:46.324,5648.05,Critical
2026-01-01 14:57:05.826,5648.71,Critical
2026-01-01 14:57:23.636,5648.71,Critical
2026-01-01 14:57:40.905,5647.54,Critical
2026-01-01 14:57:57.670,5648.56,Critical
2026-01-01 14:58:14.699,5648.56,Critical
2026-01-01 14:58:35.580,5649.71,Critical
2026-01-01 14:58:54.663,5649.25,Critical
2026-01-01 14:59:11.003,5648.56,Critical
2026-01-01 14:59:27.714,5648.41,Critical
2026-01-01 14:59:44.717,5648.41,Critical
2026-01-01 15:00:02.240,5648.56,Critical
2026-01-01 15:00:20.653,5648.41,Critical
2026-01-01 15:00:37.171,5648.41,Critical
2026-01-01 15:00:54.253,5648.06,Critical
2026-01-01 15:01:10.939,5648.41,Critical
2026-01-01 15:01:27.726,5648.41,Critical
2026-01-01 15:01:44.158,5649.93,Critical
2026-01-01 15:02:00.806,5649.25,Critical
2026-01-01 15:02:18.224,5648.56,Critical
2026-01-01 15:02:35.743,5648.56,Critical
2026-01-01 15:02:52.132,5648.71,Critical
2026-01-01 15:03:09.135,5647.54,Critical
2026-01-01 15:03:26.456,5647.54,Critical
2026-01-01 15:03:44.632,5649.05,Critical
2026-01-01 15:04:02.027,5648.71,Critical
2026-01-01 15:04:19.341,5648.71,Critical
2026-01-01 15:04:39.796,5648.56,Critical
2026-01-01 15:04:57.142,5649.38,Critical
2026-01-01 15:05:13.716,5648.71,Critical
2026-01-01 15:05:30.477,5648.71,Critical
2026-01-01 15:05:47.288,5648.71,Critical
2026-01-01 15:06:03.983,5648.71,Critical
2026-01-01 15:06:20.657,5648.71,Critical
2026-01-01 15:06:37.346,5649.05,Critical
2026-01-01 15:06:53.606,5648.71,Critical
2026-01-01 15:07:10.125,5648.71,Critical
2026-01-01 15:07:27.499,5648.71,Critical
2026-01-01 15:07:44.327,5648.56,Critical
2026-01-01 15:08:00.919,5649.38,Critical
2026-01-01 15:08:17.729,5648.71,Critical
2026-01-01 15:08:34.980,5647.54,Critical
2026-01-01 15:08:52.595,5649.71,Critical
2026-01-01 15:09:08.543,5648.71,Critical
2026-01-01 15:09:25.301,5648.71,Critical
2026-01-01 15:09:42.236,5647.88,Critical
2026-01-01 15:09:58.957,5648.41,Critical
2026-01-01 15:10:15.101,5648.41,Critical
2026-01-01 15:10:31.450,5647.52,Critical
2026-01-01 15:10:47.663,5648.41,Critical
2026-01-01 15:11:03.758,5648.41,Critical
2026-01-01 15:11:19.799,5649.25,Critical
2026-01-01 15:11:36.176,5649.25,Critical
2026-01-01 15:11:52.716,5648.56,Critical
2026-01-01 15:12:09.466,5648.56,Critical
2026-01-01 15:12:26.707,5649.38,Critical
2026-01-01 15:12:48.666,5647.88,Critical
2026-01-01 15:13:05.444,5648.56,Critical
2026-01-01 15:13:22.261,5647.54,Critical
2026-01-01 15:13:39.213,5648.71,Critical
2026-01-01 15:13:55.705,5648.71,Critical
2026-01-01 15:14:11.861,5648.71,Critical
2026-01-01 15:14:28.586,5649.51,Critical
2026-01-01 15:14:45.382,5649.0,Critical
2026-01-01 15:15:02.162,5649.0,Critical
2026-01-01 15:15:18.867,5649.13,Critical
2026-01-01 15:15:35.662,5649.0,Critical
2026-01-01 15:15:43.805,5650.06,Critical
2026-01-01 15:15:59.578,5648.36,Critical
2026-01-01 15:16:16.002,5649.0,Critical
2026-01-01 15:16:32.548,5648.36,Critical
2026-01-01 15:16:48.387,5649.0,Critical
2026-01-01 15:17:05.158,5649.0,Critical
2026-01-01 15:17:22.072,5649.0,Critical
2026-01-01 15:17:37.829,5649.0,Critical
2026-01-01 15:17:54.336,5649.0,Critical
2026-01-01 15:18:10.820,5649.0,Critical
2026-01-01 15:18:27.551,5648.68,Critical
2026-01-01 15:18:44.053,5649.0,Critical
2026-01-01 15:19:00.410,5649.0,Critical
2026-01-01 15:19:16.898,5648.36,Critical
2026-01-01 15:19:34.572,5649.0,Critical
2026-01-01 15:19:51.097,5648.9,Critical
2026-01-01 15:20:07.265,5649.0,Critical
2026-01-01 15:20:23.116,5647.88,Critical
2026-01-01 15:20:40.514,5648.86,Critical
2026-01-01 15:20:57.208,5649.63,Critical
2026-01-01 15:21:14.682,5648.86,Critical
2026-01-01 15:21:31.522,5648.53,Critical
2026-01-01 15:21:48.423,5649.31,Critical
2026-01-01 15:22:04.715,5648.53,Critical
2026-01-01 15:22:22.881,5649.31,Critical
2026-01-01 15:22:41.247,5648.53,Critical
2026-01-01 15:22:57.174,5648.53,Critical
2026-01-01 15:23:13.637,5647.88,Critical
2026-01-01 15:23:30.230,5648.53,Critical
2026-01-01 15:23:46.465,5649.95,Critical
2026-01-01 15:24:02.549,5648.53,Critical
2026-01-01 15:24:19.082,5648.53,Critical
2026-01-01 15:24:35.151,5649.31,Critical
2026-01-01 15:24:51.423,5648.53,Critical
2026-01-01 15:25:07.851,5648.53,Critical
2026-01-01 15:25:24.877,5648.68,Critical
2026-01-01 15:25:41.417,5647.88,Critical
2026-01-01 15:25:57.331,5649.63,Critical
2026-01-01 15:26:14.922,5649.63,Critical
2026-01-01 15:26:33.155,5648.21,Critical
2026-01-01 15:26:50.106,5648.86,Critical
2026-01-01 15:27:06.926,5648.21,Critical
2026-01-01 15:27:23.314,5648.86,Critical
2026-01-01 15:27:42.299,5649.0,Critical
2026-01-01 15:27:58.922,5648.86,Critical
2026-01-01 15:28:16.152,5649.63,Critical
2026-01-01 15:28:32.522,5647.56,Critical
2026-01-01 15:28:49.304,5648.86,Critical
2026-01-01 15:29:06.380,5648.21,Critical
2026-01-01 15:29:23.325,5648.86,Critical
2026-01-01 15:29:40.262,5649.63,Critical
2026-01-01 15:29:56.666,5649.0,Critical
2026-01-01 15:30:13.201,5648.86,Critical
2026-01-01 15:30:30.022,5648.86,Critical
2026-01-01 15:30:46.883,5648.86,Critical
2026-01-01 15:31:03.448,5648.21,Critical
2026-01-01 15:31:19.994,5648.86,Critical
2026-01-01 15:31:36.442,5648.86,Critical
2026-01-01 15:31:52.999,5648.86,Critical
2026-01-01 15:32:09.716,5649.95,Critical
2026-01-01 15:32:26.199,5648.86,Critical
2026-01-01 15:32:42.783,5648.86,Critical
2026-01-01 15:32:59.213,5648.86,Critical
2026-01-01 15:33:15.763,5648.86,Critical
2026-01-01 15:33:32.530,5648.86,Critical
2026-01-01 15:33:48.680,5649.51,Critical
2026-01-01 15:34:05.341,5648.86,Critical
2026-01-01 15:34:21.991,5648.86,Critical
2026-01-01 15:34:38.495,5648.86,Critical
2026-01-01 15:34:56.664,5648.86,Critical
2026-01-01 15:35:14.161,5650.27,Critical
2026-01-01 15:35:30.750,5647.88,Critical
2026-01-01 15:35:47.245,5648.86,Critical
2026-01-01 15:36:03.795,5648.86,Critical
2026-01-01 15:36:20.447,5649.0,Critical
2026-01-01 15:36:37.258,5649.95,Critical
2026-01-01 15:36:53.324,5647.88,Critical
2026-01-01 15:37:10.067,5648.86,Critical
2026-01-01 15:37:26.614,5648.86,Critical
2026-01-01 15:37:43.280,5648.21,Critical
2026-01-01 15:38:00.664,5648.86,Critical
2026-01-01 15:38:17.232,5648.86,Critical
2026-01-01 15:38:33.635,5648.21,Critical
2026-01-01 15:38:49.823,5648.86,Critical
2026-01-01 15:39:05.932,5649.95,Critical
2026-01-01 15:39:22.216,5648.86,Critical
2026-01-01 15:39:38.812,5648.86,Critical
2026-01-01 15:39:55.319,5647.56,Critical
